country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
Malaysia,458070464,41.0,Urban,Medium,Female,Single,Higher,7.0,7.0,0.207083333,Trusted,7.0,8.0,0.3447222222
Malaysia,458070465,41.0,Urban,Medium,Male,Single,Higher,8.0,10.0,0.332638889,Not trusted,10.0,6.0,0.3452777778
Malaysia,458070466,58.0,Urban,High,Male,Married,Higher,9.0,8.0,0.526111111,Trusted,10.0,6.0,0.1925
Malaysia,458070467,33.0,Urban,Medium,Male,Single,Middle,6.0,6.0,0.35087963,Not trusted,9.0,4.0,0.4294444444
Malaysia,458070468,25.0,Urban,Medium,Female,Married,Middle,5.0,6.0,0.411342593,Not trusted,10.0,3.0,0.4569444444
Malaysia,458070469,62.0,Urban,Low,Female,Single,Higher,5.0,7.0,0.5475,Not trusted,7.0,4.0,0.6088888889
Malaysia,458070470,18.0,Urban,Low,Male,Single,Lower,8.0,7.0,0.62212963,Not trusted,7.0,5.0,0.3738888889
Malaysia,458070471,29.0,Urban,High,Female,Married,Middle,8.0,7.0,0.269444444,Trusted,8.0,7.0,0.2208333333
Malaysia,458070472,27.0,Urban,Medium,Female,Married,Higher,6.0,6.0,0.348287037,Not trusted,6.0,6.0,0.5119444444
Malaysia,458070473,51.0,Urban,High,Male,Married,Middle,7.0,8.0,0.388888889,Not trusted,7.0,5.0,0.3883333333
Malaysia,458070474,28.0,Urban,Medium,Female,Married,Middle,6.0,7.0,0.687083333,Not trusted,9.0,6.0,0.7075
Malaysia,458070475,23.0,Urban,High,Female,Married,Higher,10.0,10.0,0.508287037,Not trusted,5.0,5.0,0.25
Malaysia,458070476,35.0,Urban,Medium,Male,Married,Lower,7.0,7.0,0.366388889,Not trusted,10.0,5.0,0.3319444444
Malaysia,458070477,36.0,Urban,Medium,Male,Married,Higher,3.0,8.0,0.530740741,Not trusted,10.0,3.0,0.5536111111
Malaysia,458070478,40.0,Urban,Medium,Female,Married,Middle,8.0,9.0,0.271898148,Not trusted,8.0,9.0,0.3738888889
Malaysia,458070479,37.0,Urban,Medium,Male,Married,Higher,4.0,6.0,0.325416667,Not trusted,10.0,4.0,0.5963888889
Malaysia,458070480,34.0,Urban,High,Female,Single,Higher,4.0,8.0,0.61287037,Not trusted,9.0,5.0,0.6088888889
Malaysia,458070481,63.0,Urban,Medium,Male,Married,Lower,6.0,8.0,0.436388889,Not trusted,4.0,6.0,0.7336111111
Malaysia,458070482,58.0,Urban,Medium,Male,Married,Lower,6.0,5.0,0.348287037,Not trusted,9.0,6.0,0.4561111111
Malaysia,458070483,28.0,Urban,Medium,Female,Married,Lower,6.0,7.0,0.498333333,Trusted,6.0,7.0,0.7480555556
Malaysia,458070484,26.0,Urban,Low,Female,Single,Higher,2.0,6.0,0.387361111,Not trusted,5.0,1.0,0.4569444444
Malaysia,458070485,40.0,Urban,Medium,Male,Married,Higher,8.0,8.0,0.255972222,Not trusted,6.0,8.0,0.4286111111
Malaysia,458070486,55.0,Urban,Medium,Male,Married,Lower,7.0,8.0,0.320787037,Not trusted,8.0,6.0,0.7202777778
Malaysia,458070487,47.0,Urban,Medium,Female,Divorced,Lower,9.0,10.0,0.540277778,Not trusted,9.0,8.0,0.2916666667
Malaysia,458070488,37.0,Urban,Low,Male,Married,Lower,5.0,5.0,0.325694444,Not trusted,8.0,6.0,0.5397222222
Malaysia,458070489,43.0,Urban,Medium,Female,Single,Higher,5.0,6.0,0.332083333,Not trusted,10.0,4.0,0.4708333333
Malaysia,458070490,56.0,Urban,Medium,Male,Married,Lower,6.0,8.0,0.424814815,Trusted,7.0,6.0,0.6227777778
Malaysia,458070491,52.0,Urban,Low,Female,Single,Lower,5.0,4.0,0.36,Not trusted,5.0,3.0,0.6225
Malaysia,458070492,35.0,Urban,Medium,Female,Divorced,Lower,7.0,7.0,0.399768519,Trusted,7.0,7.0,0.4425
Malaysia,458070493,62.0,Urban,Low,Female,Married,Lower,5.0,5.0,0.1525,Not trusted,5.0,3.0,0.6094444444
Malaysia,458070494,25.0,Urban,Medium,Male,Single,Middle,9.0,9.0,0.35537037,Trusted,9.0,9.0,0.2913888889
Malaysia,458070495,27.0,Urban,Medium,Male,Single,Middle,3.0,5.0,0.431759259,Not trusted,10.0,2.0,0.4425
Malaysia,458070496,35.0,Urban,High,Female,Single,Middle,5.0,5.0,0.749583333,Trusted,10.0,1.0,0.6227777778
Malaysia,458070497,47.0,Urban,Medium,Male,Single,Lower,8.0,8.0,0.540555556,Not trusted,9.0,8.0,0.1652777778
Malaysia,458070498,24.0,Urban,Low,Female,Single,Lower,5.0,5.0,0.598703704,Not trusted,3.0,5.0,0.6091666667
Malaysia,458070499,65.0,Urban,Low,Male,Married,Lower,7.0,5.0,0.43912037,Not trusted,5.0,5.0,0.47
Malaysia,458070500,37.0,Urban,Low,Female,Single,Higher,6.0,6.0,0.554166667,Not trusted,5.0,7.0,0.2627777778
Malaysia,458070501,65.0,Urban,Medium,Male,Married,Lower,6.0,7.0,0.549814815,Not trusted,10.0,6.0,0.2208333333
Malaysia,458070502,22.0,Urban,Medium,Female,Single,Lower,3.0,3.0,0.543148148,Not trusted,8.0,2.0,0.6791666667
Malaysia,458070503,45.0,Urban,High,Female,Single,Lower,3.0,5.0,0.523148148,Not trusted,10.0,3.0,0.5411111111
Malaysia,458070504,58.0,Urban,Low,Female,Married,Lower,1.0,2.0,0.385046296,Not trusted,6.0,1.0,0.5813888889
Malaysia,458070505,34.0,Urban,Medium,Male,Single,Higher,6.0,6.0,0.331018519,Trusted,10.0,4.0,0.5413888889
Malaysia,458070506,23.0,Urban,High,Male,Single,Lower,9.0,9.0,0.607962963,Not trusted,9.0,9.0,0.5125
Malaysia,458070507,21.0,Urban,Low,Male,Single,Higher,5.0,7.0,0.420185185,Not trusted,10.0,4.0,0.2911111111
Malaysia,458070508,50.0,Urban,Medium,Female,Married,Higher,8.0,7.0,0.522592593,Not trusted,5.0,7.0,0.5533333333
Malaysia,458070509,25.0,Urban,Medium,Male,Married,Middle,7.0,7.0,0.501203704,Trusted,7.0,5.0,0.3741666667
Malaysia,458070510,57.0,Urban,Low,Female,Single,Lower,3.0,3.0,0.777777778,Not trusted,6.0,3.0,0.6791666667
Malaysia,458070511,55.0,Urban,Medium,Female,Married,Lower,9.0,10.0,0.661481482,Trusted,9.0,10.0,0.25
Malaysia,458070512,31.0,Urban,Medium,Female,Married,Middle,1.0,3.0,0.610277778,Not trusted,10.0,1.0,0.5122222222
Malaysia,458070513,35.0,Urban,Medium,Female,Married,Higher,8.0,8.0,0.336851852,Not trusted,9.0,8.0,0.4555555556
Malaysia,458070514,24.0,Urban,Medium,Female,Single,Lower,7.0,6.0,0.427546296,Not trusted,10.0,6.0,0.4008333333
Malaysia,458070515,21.0,Urban,Medium,Female,Single,Lower,5.0,6.0,0.505972222,Not trusted,10.0,4.0,0.2766666667
Malaysia,458070516,40.0,Urban,Medium,Male,Married,Lower,5.0,4.0,0.609166667,Not trusted,9.0,3.0,0.5391666667
Malaysia,458070517,27.0,Urban,Medium,Female,Married,Middle,8.0,7.0,0.341342593,Trusted,10.0,7.0,0.36
Malaysia,458070518,51.0,Urban,Medium,Male,Married,Lower,6.0,9.0,0.320509259,Not trusted,10.0,4.0,0.2772222222
Malaysia,458070519,29.0,Urban,High,Female,Married,Higher,5.0,6.0,0.531851852,Not trusted,7.0,4.0,0.7194444444
Malaysia,458070520,33.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.749583333,Not trusted,10.0,5.0,0.4294444444
Malaysia,458070521,40.0,Urban,High,Female,Married,Lower,5.0,8.0,0.380277778,Not trusted,9.0,3.0,0.6369444444
Malaysia,458070522,39.0,Urban,Medium,Female,Single,Higher,7.0,8.0,0.43462963,Not trusted,10.0,8.0,0.2616666667
Malaysia,458070523,50.0,Urban,High,Male,Married,Higher,9.0,8.0,0.288796296,Not trusted,1.0,9.0,0.6227777778
Malaysia,458070524,23.0,Urban,Medium,Male,Single,Higher,8.0,9.0,0.431759259,Trusted,8.0,8.0,0.2775
Malaysia,458070525,21.0,Urban,Medium,Male,Single,Middle,5.0,5.0,0.49412037,Not trusted,5.0,6.0,0.5811111111
Malaysia,458070526,35.0,Urban,High,Male,Married,Middle,8.0,8.0,0.124583333,Not trusted,10.0,8.0,0.1238888889
Malaysia,458070527,27.0,Urban,Low,Female,Married,Lower,8.0,8.0,0.417037037,Not trusted,8.0,8.0,0.4430555556
Malaysia,458070528,44.0,Urban,Medium,Female,Single,Lower,7.0,7.0,0.502037037,Not trusted,7.0,5.0,0.4422222222
Malaysia,458070529,24.0,Rural,Low,Female,Single,Middle,8.0,8.0,0.380416667,Not trusted,10.0,5.0,0.2075
Malaysia,458070530,41.0,Urban,High,Female,Married,Higher,7.0,7.0,0.726435185,Not trusted,10.0,6.0,0.4011111111
Malaysia,458070531,27.0,Urban,High,Female,Single,Lower,5.0,7.0,0.561944444,Not trusted,7.0,6.0,0.6916666667
Malaysia,458070532,68.0,Rural,Low,Male,Married,Lower,5.0,2.0,0.269305556,Not trusted,10.0,1.0,0.2480555556
Malaysia,458070533,65.0,Urban,Medium,Male,Married,Middle,8.0,7.0,0.408611111,Trusted,10.0,8.0,0.3872222222
Malaysia,458070534,29.0,Urban,Low,Female,Single,Lower,8.0,6.0,0.469212963,Not trusted,10.0,5.0,0.5675
Malaysia,458070535,57.0,Urban,Medium,Male,Married,Lower,9.0,9.0,0.263333333,Not trusted,10.0,9.0,0.3886111111
Malaysia,458070536,24.0,Urban,Medium,Female,Single,Lower,7.0,7.0,0.532407407,Not trusted,10.0,6.0,0.4288888889
Malaysia,458070537,40.0,Urban,High,Female,Married,Lower,3.0,3.0,0.458055556,Not trusted,2.0,5.0,0.7891666667
Malaysia,458070538,28.0,Urban,Medium,Male,Single,Higher,7.0,7.0,0.533194444,Not trusted,8.0,7.0,0.5122222222
Malaysia,458070539,29.0,Urban,Medium,Male,Married,Middle,8.0,8.0,0.21037037,Trusted,8.0,8.0,0.36
Malaysia,458070540,26.0,Urban,Medium,Male,Single,Higher,4.0,4.0,0.450138889,Not trusted,9.0,4.0,0.4563888889
Malaysia,458070541,40.0,Urban,High,Male,Married,Middle,8.0,8.0,0.263472222,Trusted,10.0,7.0,0.3041666667
Malaysia,458070542,18.0,Urban,High,Female,Single,Lower,7.0,5.0,0.336574074,Not trusted,10.0,10.0,0.4847222222
Malaysia,458070543,65.0,Rural,High,Male,Married,Middle,9.0,8.0,0.277361111,Not trusted,10.0,9.0,0.1108333333
Malaysia,458070544,64.0,Urban,High,Female,Married,Higher,6.0,6.0,0.329490741,Not trusted,10.0,5.0,0.2347222222
Malaysia,458070545,56.0,Urban,Medium,Male,Married,Lower,6.0,6.0,0.61,Trusted,5.0,6.0,0.4558333333
Malaysia,458070546,73.0,Urban,High,Male,Married,Lower,5.0,6.0,0.53375,Trusted,2.0,6.0,0.72
Malaysia,458070547,62.0,Urban,Medium,Female,Separated,Middle,8.0,8.0,0.612592593,Not trusted,10.0,8.0,0.3036111111
Malaysia,458070548,61.0,Urban,Medium,Male,Married,Higher,9.0,9.0,0.470833333,Not trusted,10.0,7.0,0.1925
Malaysia,458070549,53.0,Urban,Medium,Male,Married,Lower,7.0,7.0,0.442916667,Not trusted,9.0,6.0,0.4152777778
Malaysia,458070550,53.0,Urban,Medium,Male,Married,Higher,8.0,6.0,0.443611111,Not trusted,9.0,6.0,0.36
Malaysia,458070551,50.0,Urban,Medium,Male,Married,Lower,7.0,8.0,0.558240741,Not trusted,5.0,7.0,0.4844444444
Malaysia,458070552,65.0,Urban,Medium,Male,Married,Higher,7.0,6.0,0.448240741,Not trusted,5.0,7.0,0.5119444444
Malaysia,458070553,55.0,Urban,Medium,Male,Single,Lower,6.0,6.0,0.218935185,Not trusted,8.0,6.0,0.6641666667
Malaysia,458070554,48.0,Urban,Low,Female,Married,Higher,8.0,9.0,0.661203704,Not trusted,6.0,6.0,0.6913888889
Malaysia,458070555,71.0,Urban,Low,Female,Married,Higher,8.0,8.0,0.375787037,Not trusted,2.0,8.0,0.4833333333
Malaysia,458070556,63.0,Urban,Medium,Male,Married,Lower,6.0,6.0,0.451759259,Trusted,6.0,6.0,0.6091666667
Malaysia,458070557,60.0,Urban,Medium,Male,Married,Lower,8.0,7.0,0.36,Not trusted,7.0,7.0,0.305
Malaysia,458070558,50.0,Urban,High,Female,Living together as married,Higher,8.0,9.0,0.714861111,Trusted,6.0,7.0,0.5525
Malaysia,458070559,55.0,Urban,Medium,Male,Married,Lower,1.0,1.0,0.401666667,Not trusted,7.0,7.0,0.3463888889
Malaysia,458070560,59.0,Urban,Medium,Male,Married,Lower,9.0,8.0,0.223009259,Not trusted,10.0,8.0,0.3188888889
Malaysia,458070561,51.0,Urban,Medium,Female,Married,Lower,9.0,8.0,0.461851852,Not trusted,6.0,8.0,0.7061111111
Malaysia,458070562,59.0,Urban,Medium,Male,Married,Higher,8.0,7.0,0.433796296,Not trusted,8.0,7.0,0.4013888889
Malaysia,458070563,58.0,Urban,Medium,Male,Married,Lower,5.0,9.0,0.477638889,Not trusted,8.0,5.0,0.3869444444
Malaysia,458070564,55.0,Urban,Medium,Female,Married,Middle,7.0,7.0,0.302407407,Not trusted,7.0,7.0,0.6788888889
Malaysia,458070565,64.0,Urban,Medium,Male,Married,Higher,8.0,8.0,0.464027778,Trusted,6.0,7.0,0.6366666667
Malaysia,458070566,67.0,Urban,Low,Male,Living together as married,Lower,6.0,7.0,0.604537037,Not trusted,3.0,4.0,0.6777777778
Malaysia,458070567,58.0,Urban,Medium,Female,Separated,Lower,9.0,8.0,0.519861111,Not trusted,7.0,6.0,0.5811111111
Malaysia,458070568,50.0,Urban,Medium,Female,Married,Lower,6.0,6.0,0.452175926,Not trusted,5.0,6.0,0.7061111111
Malaysia,458070569,52.0,Urban,Medium,Male,Married,Higher,7.0,6.0,0.560972222,Trusted,5.0,4.0,0.6916666667
Malaysia,458070570,64.0,Urban,Medium,Male,Married,Lower,6.0,6.0,0.373611111,Not trusted,6.0,5.0,0.5947222222
Malaysia,458070571,51.0,Urban,Medium,Female,Single,Higher,8.0,7.0,0.79287037,Not trusted,7.0,7.0,0.5261111111
Malaysia,458070572,57.0,Urban,High,Male,Married,Higher,8.0,8.0,0.685185185,Not trusted,6.0,6.0,0.5675
Malaysia,458070573,52.0,Urban,Medium,Male,Married,Higher,6.0,6.0,0.447962963,Not trusted,4.0,6.0,0.7194444444
Malaysia,458070574,58.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.559351852,Trusted,10.0,8.0,0.2633333333
Malaysia,458070575,53.0,Urban,Low,Male,Married,Higher,6.0,8.0,0.433796296,Not trusted,10.0,5.0,0.5672222222
Malaysia,458070576,68.0,Urban,Medium,Male,Married,Higher,6.0,9.0,0.647592593,Not trusted,2.0,5.0,0.4008333333
Malaysia,458070577,52.0,Urban,High,Female,Married,Lower,8.0,7.0,0.441574074,Not trusted,10.0,6.0,0.2208333333
Malaysia,458070578,57.0,Urban,Medium,Female,Single,Middle,5.0,6.0,0.413240741,Not trusted,7.0,5.0,0.29
Malaysia,458070579,59.0,Urban,Medium,Female,Single,Lower,7.0,9.0,0.631388889,Not trusted,8.0,6.0,0.6361111111
Malaysia,458070580,52.0,Urban,Low,Male,Married,Lower,6.0,6.0,0.435972222,Not trusted,5.0,5.0,0.65
Malaysia,458070581,63.0,Urban,Low,Male,Married,Higher,7.0,7.0,0.530092593,Not trusted,7.0,5.0,0.4552777778
Malaysia,458070582,51.0,Urban,High,Female,Married,Lower,8.0,8.0,0.713888889,Trusted,8.0,8.0,0.3866666667
Malaysia,458070583,58.0,Urban,Medium,Female,Divorced,Higher,8.0,8.0,0.34462963,Not trusted,6.0,7.0,0.3594444444
Malaysia,458070584,67.0,Urban,High,Male,Married,Middle,7.0,6.0,0.53537037,Not trusted,5.0,7.0,0.7475
Malaysia,458070585,56.0,Urban,Low,Male,Married,Higher,7.0,8.0,0.781851852,Trusted,3.0,6.0,0.4841666667
Malaysia,458070586,68.0,Urban,Medium,Male,Married,Lower,4.0,6.0,0.679166667,Not trusted,2.0,3.0,0.5060030556
Malaysia,458070587,59.0,Urban,Low,Male,Single,Higher,8.0,9.0,0.449722222,Not trusted,6.0,8.0,0.2902777778
Malaysia,458070588,51.0,Urban,Medium,Male,Married,Middle,6.0,5.0,0.25,Not trusted,10.0,4.0,0.4716666667
Malaysia,458070589,54.0,Urban,Medium,Male,Married,Middle,10.0,10.0,0.734166667,Not trusted,10.0,10.0,0.1658333333
Malaysia,458070590,49.0,Urban,Low,Female,Living together as married,Lower,8.0,8.0,0.494953704,Not trusted,6.0,9.0,0.3316666667
Malaysia,458070591,51.0,Urban,Medium,Female,Living together as married,Middle,9.0,7.0,0.700555556,Trusted,6.0,8.0,0.4277777778
Malaysia,458070592,50.0,Urban,Medium,Female,Married,Lower,5.0,5.0,0.3325,Not trusted,7.0,5.0,0.3725
Malaysia,458070593,52.0,Urban,Medium,Female,Single,Lower,7.0,7.0,0.611759259,Trusted,7.0,7.0,0.5261111111
Malaysia,458070594,50.0,Urban,Low,Female,Single,Higher,1.0,1.0,0.575416667,Not trusted,10.0,1.0,0.75
Malaysia,458070595,60.0,Urban,Medium,Female,Single,Lower,7.0,7.0,0.293009259,Not trusted,10.0,7.0,0.5408333333
Malaysia,458070596,69.0,Urban,Medium,Male,Living together as married,Lower,9.0,6.0,0.541111111,Not trusted,5.0,8.0,0.5525
Malaysia,458070597,55.0,Urban,High,Male,Married,Higher,5.0,10.0,0.226851852,Not trusted,9.0,9.0,0.2622222222
Malaysia,458070598,52.0,Urban,Medium,Male,Single,Lower,3.0,4.0,0.635462963,Not trusted,2.0,3.0,0.6777777778
Malaysia,458070599,25.0,Urban,Medium,Female,Single,Lower,6.0,8.0,0.512916667,Trusted,7.0,4.0,0.4286111111
Malaysia,458070600,67.0,Urban,Low,Female,Married,Lower,8.0,8.0,0.408194444,Not trusted,10.0,8.0,0.5255555556
Malaysia,458070601,64.0,Urban,Medium,Female,Married,Higher,10.0,8.0,0.318333333,Not trusted,10.0,8.0,0.2347222222
Malaysia,458070602,55.0,Urban,Medium,Female,Single,Lower,8.0,8.0,0.348703704,Not trusted,10.0,6.0,0.1513888889
Malaysia,458070603,66.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.362037037,Not trusted,10.0,6.0,0.235
Malaysia,458070604,58.0,Urban,High,Male,Married,Higher,10.0,7.0,0.357268519,Not trusted,10.0,8.0,0.235
Malaysia,458070605,55.0,Urban,Medium,Male,Living together as married,Middle,5.0,6.0,0.298333333,Not trusted,8.0,5.0,0.4283333333
Malaysia,458070606,70.0,Urban,Medium,Male,Married,Higher,9.0,5.0,0.691018519,Trusted,10.0,8.0,0.3169444444
Malaysia,458070607,64.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.42537037,Not trusted,10.0,8.0,0.2625
Malaysia,458070608,59.0,Urban,Medium,Female,Married,Lower,7.0,8.0,0.480509259,Not trusted,9.0,6.0,0.4283333333
Malaysia,458070609,60.0,Urban,Medium,Male,Married,Higher,8.0,9.0,0.811388889,Not trusted,8.0,9.0,0.4977777778
Malaysia,458070610,79.0,Urban,High,Male,Married,Higher,6.0,7.0,0.540694444,Not trusted,10.0,6.0,0.29
Malaysia,458070611,51.0,Urban,Low,Male,Married,Higher,8.0,6.0,0.385740741,Not trusted,10.0,5.0,0.3308333333
Malaysia,458070612,50.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.239907407,Trusted,8.0,8.0,0.54
Malaysia,458070613,57.0,Urban,Low,Male,Married,Middle,5.0,5.0,0.522037037,Not trusted,5.0,5.0,0.7902777778
Malaysia,458070614,51.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.482824074,Not trusted,7.0,7.0,0.2486111111
Malaysia,458070615,53.0,Urban,Medium,Male,Married,Higher,9.0,8.0,0.573101852,Not trusted,7.0,7.0,0.29
Malaysia,458070616,70.0,Urban,Low,Female,Married,Higher,10.0,8.0,0.434768519,Trusted,10.0,10.0,0.1930555556
Malaysia,458070617,63.0,Urban,Medium,Male,Married,Higher,6.0,6.0,0.603333333,Not trusted,10.0,5.0,0.1925
Malaysia,458070618,52.0,Urban,Medium,Female,Married,Higher,8.0,10.0,0.389675926,Not trusted,10.0,8.0,0.5272222222
Malaysia,458070619,63.0,Urban,High,Female,Married,Higher,8.0,7.0,0.339166667,Not trusted,8.0,6.0,0.345
Malaysia,458070620,50.0,Urban,Medium,Female,Married,Lower,6.0,6.0,0.582777778,Not trusted,5.0,6.0,0.5666666667
Malaysia,458070621,53.0,Urban,Medium,Female,Married,Lower,7.0,6.0,0.41787037,Trusted,5.0,4.0,0.6641666667
Malaysia,458070622,66.0,Urban,Medium,Male,Single,Higher,8.0,1.0,0.524351852,Not trusted,6.0,6.0,0.5530555556
Malaysia,458070623,55.0,Urban,High,Female,Married,Lower,8.0,7.0,0.510601852,Not trusted,9.0,6.0,0.5255555556
Malaysia,458070624,58.0,Urban,Low,Female,Married,Lower,7.0,6.0,0.482685185,Not trusted,6.0,7.0,0.5961111111
Malaysia,458070625,54.0,Urban,Medium,Male,Married,Middle,10.0,10.0,0.4575,Not trusted,10.0,6.0,0.0963888889
Malaysia,458070626,63.0,Urban,High,Female,Married,Higher,9.0,9.0,0.481481482,Not trusted,10.0,10.0,0.1933333333
Malaysia,458070627,39.0,Urban,Low,Female,Married,Lower,5.0,5.0,0.549259259,Not trusted,6.0,5.0,0.6777777778
Malaysia,458070628,26.0,Urban,Medium,Female,Married,Middle,7.0,7.0,0.446342593,Not trusted,10.0,4.0,0.2483333333
Malaysia,458070629,30.0,Urban,Medium,Female,Married,Middle,7.0,7.0,0.424259259,Trusted,7.0,7.0,0.6780555556
Malaysia,458070630,45.0,Urban,Medium,Female,Married,Lower,7.0,8.0,0.424675926,Not trusted,9.0,6.0,0.6227777778
Malaysia,458070631,37.0,Urban,Medium,Male,Married,Higher,8.0,10.0,0.42537037,Not trusted,10.0,4.0,0.3458333333
Malaysia,458070632,59.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.623611111,Not trusted,10.0,8.0,0.4705555556
Malaysia,458070633,60.0,Urban,Medium,Male,Married,Higher,5.0,4.0,0.438287037,Trusted,10.0,3.0,0.4430555556
Malaysia,458070634,23.0,Urban,Medium,Male,Single,Lower,8.0,9.0,0.401527778,Not trusted,9.0,8.0,0.3452777778
Malaysia,458070635,38.0,Urban,Low,Male,Married,Middle,9.0,10.0,0.664722222,Not trusted,5.0,8.0,0.4288888889
Malaysia,458070636,43.0,Urban,High,Male,Married,Middle,7.0,7.0,0.379074074,Not trusted,8.0,7.0,0.6927777778
Malaysia,458070637,56.0,Urban,Medium,Female,Married,Lower,7.0,7.0,0.397453704,Not trusted,10.0,8.0,0.3316666667
Malaysia,458070638,35.0,Urban,Low,Female,Married,Lower,5.0,8.0,0.47587963,Not trusted,10.0,4.0,0.3186111111
Malaysia,458070639,43.0,Urban,High,Male,Married,Higher,5.0,7.0,0.431759259,Not trusted,8.0,5.0,0.4708333333
Malaysia,458070640,47.0,Urban,Medium,Male,Married,Higher,7.0,7.0,0.397175926,Not trusted,10.0,2.0,0.4425
Malaysia,458070641,44.0,Urban,High,Female,Single,Middle,7.0,8.0,0.517268519,Not trusted,6.0,7.0,0.7058333333
Malaysia,458070642,37.0,Urban,Medium,Male,Single,Higher,9.0,9.0,0.240740741,Trusted,8.0,9.0,0.4288888889
Malaysia,458070643,53.0,Urban,Medium,Male,Single,Higher,7.0,9.0,0.533472222,Trusted,4.0,5.0,0.4847222222
Malaysia,458070644,56.0,Urban,Low,Female,Married,Lower,7.0,5.0,0.5125,Not trusted,10.0,1.0,0.3177777778
Malaysia,458070645,48.0,Rural,Low,Male,Married,Lower,5.0,5.0,0.684074074,Not trusted,10.0,8.0,0.4013888889
Malaysia,458070646,45.0,Urban,Medium,Male,Married,Higher,7.0,6.0,0.4925,Not trusted,6.0,7.0,0.4572222222
Malaysia,458070647,55.0,Urban,Medium,Female,Married,Lower,8.0,10.0,0.511574074,Trusted,10.0,9.0,0.36
Malaysia,458070648,54.0,Rural,Low,Male,Married,Lower,7.0,8.0,0.605925926,Not trusted,6.0,1.0,0.4983333333
Malaysia,458070649,59.0,Urban,Medium,Female,Divorced,Middle,7.0,10.0,0.561666667,Not trusted,10.0,6.0,0.3183333333
Malaysia,458070650,26.0,Urban,Low,Male,Married,Lower,4.0,5.0,0.61,Not trusted,10.0,2.0,0.3730555556
Malaysia,458070651,29.0,Urban,Low,Female,Married,Lower,7.0,6.0,0.595833333,Not trusted,10.0,7.0,0.3194444444
Malaysia,458070652,32.0,Urban,Low,Female,Single,Higher,6.0,6.0,0.39962963,Not trusted,6.0,6.0,0.5119444444
Malaysia,458070653,52.0,Urban,High,Female,Married,Higher,8.0,10.0,0.447824074,Not trusted,6.0,8.0,0.4425
Malaysia,458070654,51.0,Urban,Medium,Female,Married,Middle,8.0,8.0,0.232962963,Not trusted,10.0,8.0,0.2491666667
Malaysia,458070655,56.0,Urban,Medium,Female,Married,Middle,4.0,7.0,0.406435185,Not trusted,3.0,4.0,0.4838888889
Malaysia,458070656,56.0,Urban,High,Female,Married,Higher,6.0,6.0,0.478333333,Not trusted,10.0,5.0,0.3863888889
Malaysia,458070657,51.0,Urban,Medium,Male,Single,Higher,8.0,8.0,0.374583333,Trusted,1.0,9.0,0.4561111111
Malaysia,458070658,49.0,Rural,Medium,Female,Married,Higher,8.0,9.0,0.28375,Not trusted,7.0,8.0,0.235
Malaysia,458070659,54.0,Urban,Medium,Female,Married,Lower,6.0,5.0,0.536064815,Not trusted,8.0,5.0,0.6641666667
Malaysia,458070660,32.0,Urban,Medium,Male,Married,Middle,6.0,6.0,0.466759259,Trusted,6.0,6.0,0.7202777778
Malaysia,458070661,51.0,Urban,Medium,Male,Married,Middle,6.0,8.0,0.318611111,Not trusted,10.0,4.0,0.1108333333
Malaysia,458070662,52.0,Urban,Medium,Female,Single,Lower,8.0,8.0,0.33412037,Not trusted,10.0,8.0,0.4433333333
Malaysia,458070663,52.0,Urban,Medium,Male,Married,Lower,6.0,3.0,0.53837963,Trusted,10.0,6.0,0.3877777778
Malaysia,458070664,51.0,Rural,High,Male,Married,Higher,7.0,10.0,0.531990741,Not trusted,10.0,5.0,0.5266666667
Malaysia,458070665,22.0,Urban,Medium,Male,Single,Lower,5.0,5.0,0.39037037,Not trusted,6.0,5.0,0.4152777778
Malaysia,458070666,54.0,Rural,Medium,Female,Married,Lower,6.0,5.0,0.286481482,Not trusted,5.0,6.0,0.5669444444
Malaysia,458070667,55.0,Urban,Medium,Male,Married,Higher,3.0,5.0,0.360416667,Not trusted,10.0,1.0,0.5541666667
Malaysia,458070668,51.0,Urban,Medium,Female,Married,Middle,5.0,5.0,0.466064815,Not trusted,5.0,6.0,0.5127777778
Malaysia,458070669,29.0,Urban,Low,Female,Single,Higher,5.0,4.0,0.489351852,Not trusted,5.0,5.0,0.6502777778
Malaysia,458070670,26.0,Urban,Medium,Male,Married,Higher,7.0,10.0,0.512222222,Not trusted,7.0,10.0,0.3325
Malaysia,458070671,37.0,Urban,Medium,Female,Single,Lower,6.0,6.0,0.489351852,Trusted,7.0,6.0,0.5536111111
