respondent_id,country,sex,age,urban_rural,income_level,marital_status,education,life_satisfaction,freedom_of_choice,financial_satisfaction,trust_people,importance_of_god,emancipative_values,secular_values,avg_satisfaction,age_group
344071044,Hong Kong SAR,Male,40,Urban,High,Living together as married,Higher,6,7,6,Trusted,6,0.346666667,0.4016666667,6,29-44
344071665,Hong Kong SAR,Female,40,Urban,Medium,Married,Middle,5,5,5,Not trusted,6,0.416111111,0.6919444444,5,29-44
344071722,Hong Kong SAR,Male,40,Urban,High,Single,Higher,8,7,8,Trusted,6,0.554722222,0.4013888889,8,29-44
344071629,Hong Kong SAR,Male,40,Urban,Medium,Single,Middle,3,7,6,Not trusted,2,0.797777778,0.6775,4.5,29-44
344070186,Hong Kong SAR,Male,40,Urban,Medium,Married,Higher,8,7,7,Not trusted,3,0.385324074,0.4977777778,7.5,29-44
344070778,Hong Kong SAR,Male,40,Urban,Medium,Married,Middle,7,10,7,Trusted,10,0.37212963,0.2069444444,7,29-44
344070591,Hong Kong SAR,Female,40,Urban,Low,Divorced,Lower,4,4,1,Not trusted,7,0.380833333,0.3733333333,2.5,29-44
344071564,Hong Kong SAR,Female,40,Urban,Medium,Single,Middle,8,7,5,Not trusted,5,0.516203704,0.3458333333,6.5,29-44
344071618,Hong Kong SAR,Female,40,Urban,Medium,Single,Higher,8,8,6,Not trusted,1,0.656018519,0.8033333333,7,29-44
344071717,Hong Kong SAR,Male,40,Urban,Low,Single,Middle,5,7,7,Not trusted,2,0.775462963,0.6933333333,6,29-44
344071657,Hong Kong SAR,Male,40,Urban,Medium,Married,Higher,6,6,6,Not trusted,6,0.420185185,0.7066666667,6,29-44
344070371,Hong Kong SAR,Female,40,Urban,Medium,Married,Middle,4,4,4,Not trusted,10,0.510601852,0.3725,4,29-44
344071720,Hong Kong SAR,Female,40,Urban,High,Married,Middle,6,6,7,Trusted,6,0.602222222,0.7466666667,6.5,29-44
344071572,Hong Kong SAR,Female,40,Urban,Medium,Married,Middle,8,8,8,Not trusted,5,0.438148148,0.6366666667,8,29-44
344070933,Hong Kong SAR,Male,40,Urban,Low,Single,Lower,3,7,2,Not trusted,10,0.437083333,0.3041666667,2.5,29-44
344071765,Hong Kong SAR,Female,40,Urban,Medium,Married,Higher,6,6,7,Not trusted,8,0.669907407,0.4280555556,6.5,29-44
344071114,Hong Kong SAR,Female,40,Urban,Medium,Divorced,Higher,7,8,7,Trusted,6,0.685555556,0.6641666667,7,29-44
344071669,Hong Kong SAR,Male,40,Urban,Medium,Single,Higher,7,7,6,Trusted,6,0.463888889,0.5536111111,6.5,29-44
344071445,Hong Kong SAR,Female,40,Urban,Medium,Married,Higher,6,6,6,Trusted,6,0.416111111,0.7752777778,6,29-44
344071567,Hong Kong SAR,Female,40,Urban,Medium,Married,Higher,5,6,7,Trusted,5,0.288796296,0.6788888889,6,29-44
360070507,Indonesia,Male,40,Rural,Low,Married,Middle,10,10,1,Not trusted,10,0.152083333,0.3183333333,5.5,29-44
360072922,Indonesia,Male,40,Rural,Low,Divorced,Lower,5,2,3,Not trusted,9,0.401944444,0.305,4,29-44
360070145,Indonesia,Male,40,Rural,High,Married,Higher,10,10,10,Not trusted,10,0.284166667,0.1108333333,10,29-44
360070766,Indonesia,Male,40,Urban,High,Married,Higher,9,8,8,Not trusted,10,0.389953704,0.055,8.5,29-44
360070945,Indonesia,Male,40,Rural,Medium,Married,Higher,8,8,8,Not trusted,10,0.190601852,0.2908333333,8,29-44
360070950,Indonesia,Female,40,Rural,Medium,Married,Middle,6,6,7,Not trusted,9,0.366527778,0.3602777778,6.5,29-44
360072229,Indonesia,Male,40,Rural,Low,Married,Lower,2,1,4,Not trusted,10,0.34625,0.0552777778,3,29-44
360072634,Indonesia,Male,40,Urban,Medium,Married,Higher,10,10,8,Not trusted,10,0.185833333,0.1527777778,9,29-44
360072124,Indonesia,Female,40,Rural,Medium,Married,Lower,1,9,10,Not trusted,9,0.482546296,0.3602777778,5.5,29-44
360072243,Indonesia,Female,40,Rural,Low,Married,Middle,7,8,5,Not trusted,10,0.395,0.1663888889,6,29-44
360071870,Indonesia,Female,40,Rural,Low,Married,Lower,2,1,1,Not trusted,10,0.325277778,0.2072222222,1.5,29-44
360071457,Indonesia,Male,40,Rural,Low,Married,Lower,10,1,10,Not trusted,10,0.325416667,0.3886111111,10,29-44
360070319,Indonesia,Female,40,Urban,Medium,Married,Middle,6,5,5,Not trusted,10,0.278842593,0.2213888889,5.5,29-44
360071178,Indonesia,Female,40,Rural,Medium,Married,Lower,7,8,5,Not trusted,10,0.36,0.3875,6,29-44
360072300,Indonesia,Male,40,Rural,Low,Married,Lower,7,8,3,Not trusted,10,0.133842593,0.2072222222,5,29-44
360071398,Indonesia,Female,40,Rural,Low,Married,Lower,7,8,8,Not trusted,10,0.542592593,0.2769444444,7.5,29-44
360072444,Indonesia,Male,40,Urban,Medium,Married,Middle,10,10,1,Not trusted,10,0.325416667,0.2208333333,5.5,29-44
360072120,Indonesia,Female,40,Rural,Medium,Married,Lower,9,8,8,Not trusted,9,0.306759259,0.2344444444,8.5,29-44
360071612,Indonesia,Female,40,Rural,Low,Married,Lower,10,4,5,Not trusted,8,0.350324074,0.4983333333,7.5,29-44
360072054,Indonesia,Female,40,Rural,Medium,Married,Lower,10,8,6,Not trusted,10,0.337407407,0.3747222222,8,29-44
360071254,Indonesia,Female,40,Urban,High,Married,Higher,10,9,10,Not trusted,10,0.354166667,0.43,10,29-44
360070200,Indonesia,Female,40,Rural,Low,Married,Lower,5,7,6,Not trusted,10,0.290416667,0.0413888889,5.5,29-44
360071236,Indonesia,Female,40,Rural,Medium,Married,Lower,7,8,10,Not trusted,10,0.399907407,0.3605555556,8.5,29-44
360070840,Indonesia,Female,40,Rural,Medium,Married,Lower,8,6,7,Not trusted,10,0.551851852,0.3458333333,7.5,29-44
360072360,Indonesia,Male,40,Urban,Medium,Single,Middle,10,10,10,Not trusted,9,0.250925926,0.3886111111,10,29-44
360070196,Indonesia,Male,40,Rural,Low,Married,Lower,10,10,10,Not trusted,10,0.374166667,0.2905555556,10,29-44
360070743,Indonesia,Female,40,Urban,Medium,Widowed,Lower,9,10,5,Not trusted,10,0.279537037,0.3183333333,7,29-44
360071049,Indonesia,Female,40,Rural,High,Married,Lower,10,7,9,Not trusted,8,0.345972222,0.3186111111,9.5,29-44
360072904,Indonesia,Male,40,Urban,Low,Married,Middle,7,10,9,Not trusted,10,0.440462963,0.2066666667,8,29-44
360070908,Indonesia,Female,40,Urban,Medium,Married,Lower,9,8,6,Not trusted,10,0.560555556,0.0833333333,7.5,29-44
360071339,Indonesia,Female,40,Urban,Medium,Married,Middle,7,8,7,Not trusted,10,0.4225,0.2905555556,7,29-44
360070650,Indonesia,Female,40,Rural,Medium,Married,Lower,10,10,8,Not trusted,10,0.435833333,0.1788888889,9,29-44
360070720,Indonesia,Male,40,Urban,Medium,Married,Higher,7,8,7,Not trusted,10,0.450555556,0.1661111111,7,29-44
360072537,Indonesia,Male,40,Rural,Low,Married,Lower,1,10,1,Not trusted,10,0.304166667,0.0963888889,1,29-44
360073163,Indonesia,Female,40,Rural,Low,Married,Lower,10,10,10,Not trusted,10,0.366666667,0.1513888889,10,29-44
360072224,Indonesia,Female,40,Rural,Medium,Married,Lower,7,10,8,Not trusted,7,0.375648148,0.2355555556,7.5,29-44
360072128,Indonesia,Female,40,Rural,Medium,Married,Lower,9,7,9,Not trusted,10,0.371851852,0.5680555556,9,29-44
458070033,Malaysia,Female,40,Rural,Low,Married,Lower,10,10,10,Not trusted,10,0.165833333,0.17944444440000001,10,29-44
458070069,Malaysia,Female,40,Rural,Low,Divorced,Lower,8,7,6,Not trusted,10,0.450416667,0.1377777778,7,29-44
458070085,Malaysia,Male,40,Rural,Medium,Married,Lower,8,8,6,Not trusted,8,0.43162037,0.5669444444,7,29-44
458070092,Malaysia,Male,40,Rural,Low,Married,Lower,10,8,9,Not trusted,8,0.283194444,0.4008333333,9.5,29-44
458070101,Malaysia,Male,40,Rural,Low,Married,Lower,8,10,9,Not trusted,9,0.25120370400000003,0.1788888889,8.5,29-44
458070247,Malaysia,Male,40,Rural,Medium,Married,Lower,7,7,8,Not trusted,9,0.379212963,0.3183333333,7.5,29-44
458070272,Malaysia,Male,40,Rural,Medium,Single,Higher,6,9,4,Not trusted,8,0.475324074,0.7058333333,5,29-44
458070278,Malaysia,Female,40,Rural,Low,Married,Lower,9,9,9,Not trusted,10,0.308240741,0.3744444444,9,29-44
458070359,Malaysia,Male,40,Rural,Medium,Married,Lower,7,7,7,Trusted,10,0.621574074,0.3463888889,7,29-44
458070371,Malaysia,Female,40,Rural,Low,Widowed,Lower,8,10,7,Not trusted,10,0.335648148,0.2483333333,7.5,29-44
458070380,Malaysia,Male,40,Rural,Medium,Married,Lower,9,8,9,Not trusted,7,0.316712963,0.3322222222,9,29-44
458070384,Malaysia,Female,40,Rural,Medium,Married,Lower,8,7,7,Not trusted,10,0.341481482,0.4436111111,7.5,29-44
458070478,Malaysia,Female,40,Urban,Medium,Married,Middle,8,9,9,Not trusted,8,0.271898148,0.3738888889,8.5,29-44
458070485,Malaysia,Male,40,Urban,Medium,Married,Higher,8,8,8,Not trusted,6,0.255972222,0.4286111111,8,29-44
458070516,Malaysia,Male,40,Urban,Medium,Married,Lower,5,4,3,Not trusted,9,0.609166667,0.5391666667,4,29-44
458070521,Malaysia,Female,40,Urban,High,Married,Lower,5,8,3,Not trusted,9,0.380277778,0.6369444444,4,29-44
458070537,Malaysia,Female,40,Urban,High,Married,Lower,3,3,5,Not trusted,2,0.458055556,0.7891666667,4,29-44
458070541,Malaysia,Male,40,Urban,High,Married,Middle,8,8,7,Trusted,10,0.263472222,0.3041666667,7.5,29-44
458070753,Malaysia,Male,40,Urban,Medium,Married,Higher,8,9,6,Not trusted,8,0.643101852,0.5816666667,7,29-44
458070838,Malaysia,Male,40,Urban,Medium,Married,Lower,5,3,2,Not trusted,5,0.512222222,0.5675,3.5,29-44
458070878,Malaysia,Female,40,Urban,Medium,Married,Lower,7,6,5,Not trusted,10,0.581018519,0.4569444444,6,29-44
458070907,Malaysia,Male,40,Urban,Medium,Married,Lower,8,9,7,Not trusted,10,0.270277778,0.2361111111,7.5,29-44
458070921,Malaysia,Male,40,Rural,Low,Single,Middle,5,9,4,Not trusted,10,0.309212963,0.1244444444,4.5,29-44
458070924,Malaysia,Male,40,Urban,Low,Married,Higher,7,8,6,Not trusted,10,0.298333333,0.2638888889,6.5,29-44
458070949,Malaysia,Female,40,Urban,Medium,Married,Lower,9,5,9,Trusted,10,0.259259259,0.3191666667,9,29-44
458070967,Malaysia,Female,40,Urban,Medium,Married,Middle,6,6,7,Trusted,7,0.401666667,0.4705555556,6.5,29-44
458071025,Malaysia,Female,40,Urban,Low,Married,Lower,7,8,6,Not trusted,10,0.723425926,0.3194444444,6.5,29-44
458071150,Malaysia,Female,40,Rural,Low,Married,Lower,5,5,5,Not trusted,10,0.5125,0.4986111111,5,29-44
458071273,Malaysia,Female,40,Urban,High,Married,Middle,7,7,5,Not trusted,1,0.821759259,0.7066666667,6,29-44
458071299,Malaysia,Female,40,Urban,Medium,Married,Lower,6,6,6,Not trusted,5,0.452592593,0.5261111111,6,29-44
792070619,Turkey,Female,40,Urban,Medium,Married,Lower,5,5,5,Trusted,8,0.244444444,0.399805,5,29-44
792070803,Turkey,Male,40,Urban,Medium,Married,Lower,7,8,7,Not trusted,2,0.144861111,0.3188888889,7,29-44
792071837,Turkey,Male,40,Rural,Medium,Married,Lower,1,10,5,Not trusted,10,0.3325,0.055,3,29-44
792072403,Turkey,Male,40,Rural,Medium,Married,Lower,4,8,4,Not trusted,9,0.260462963,0.1655555556,4,29-44
792070945,Turkey,Female,40,Urban,Medium,Married,Middle,7,6,4,Not trusted,5,0.407777778,0.3591666667,5.5,29-44
792070415,Turkey,Female,40,Urban,Medium,Married,Lower,8,8,3,Not trusted,10,0.21662037,0.1247222222,5.5,29-44
792072313,Turkey,Female,40,Urban,Medium,Divorced,Middle,6,7,5,Not trusted,6,0.510611111,0.3880555556,5.5,29-44
792072047,Turkey,Male,40,Rural,Medium,Single,Lower,9,9,8,Not trusted,6,0.443333333,0.2352777778,8.5,29-44
792070129,Turkey,Female,40,Urban,Medium,Married,Middle,4,7,5,Not trusted,5,0.32338463,0.11,4.5,29-44
792070179,Turkey,Female,40,Urban,Medium,Married,Lower,10,7,4,Not trusted,10,0.373055556,0.0966666667,7,29-44
792071449,Turkey,Male,40,Rural,Medium,Single,Middle,7,7,7,Trusted,10,0.223564815,0.0688888889,7,29-44
792072252,Turkey,Male,40,Urban,High,Single,Lower,9,10,8,Not trusted,8,0.409305556,0.3183333333,8.5,29-44
792070084,Turkey,Male,40,Urban,High,Married,Higher,8,8,7,Trusted,10,0.214166667,0.0413888889,7.5,29-44
792070949,Turkey,Female,40,Urban,Medium,Married,Lower,7,7,8,Not trusted,10,0.32212963,0.1383333333,7.5,29-44
792070412,Turkey,Male,40,Urban,Medium,Married,Lower,7,5,7,Not trusted,5,0.400833333,0.4147222222,7,29-44
792070394,Turkey,Female,40,Urban,Medium,Divorced,Higher,7,9,7,Trusted,8,0.644444444,0.3188888889,7,29-44
792070395,Turkey,Female,40,Urban,Medium,Widowed,Higher,6,8,6,Trusted,6,0.48787037,0.3463888889,6,29-44
792070890,Turkey,Female,40,Urban,Low,Widowed,Lower,4,8,4,Not trusted,7,0.366944444,0.235,4,29-44
792070584,Turkey,Female,40,Urban,High,Married,Middle,9,10,9,Trusted,10,0.283611111,0.0694444444,9,29-44
792070721,Turkey,Female,40,Urban,Low,Married,Lower,7,6,7,Not trusted,5,0.28375,0.2758333333,7,29-44
792070443,Turkey,Female,40,Urban,Medium,Divorced,Middle,6,10,7,Not trusted,8,0.442777778,0.3458333333,6.5,29-44
792071912,Turkey,Male,40,Urban,High,Married,Middle,10,10,10,Trusted,8,0.205083333,0.1998055556,10,29-44
792072271,Turkey,Male,40,Urban,High,Single,Higher,7,9,7,Not trusted,6,0.416666667,0.2908333333,7,29-44
792070356,Turkey,Female,40,Urban,Medium,Divorced,Lower,9,7,9,Not trusted,6,0.16337963,0.3863888889,9,29-44
344071871,Hong Kong SAR,Male,39,Urban,Medium,Single,Higher,4,3,4,Not trusted,6,0.549814815,0.525,4,29-44
344071910,Hong Kong SAR,Male,39,Urban,Medium,Single,Higher,5,6,6,Trusted,6,0.485138889,0.6366666667,5.5,29-44
344071941,Hong Kong SAR,Male,39,Urban,Low,Married,Middle,7,8,5,Trusted,5,0.505833333,0.6091666667,6,29-44
344070711,Hong Kong SAR,Female,39,Urban,Medium,Married,Middle,8,6,8,Trusted,10,0.413240741,0.3038888889,8,29-44
344070693,Hong Kong SAR,Female,39,Urban,Medium,Married,Middle,6,6,6,Not trusted,6,0.318333333,0.3177777778,6,29-44
344071928,Hong Kong SAR,Female,39,Urban,Medium,Single,Higher,4,6,5,Not trusted,5,0.718796296,0.6919444444,4.5,29-44
344072026,Hong Kong SAR,Male,39,Urban,Low,Single,Middle,5,5,7,Not trusted,3,0.258148148,0.36,6,29-44
344070835,Hong Kong SAR,Female,39,Urban,Low,Married,Higher,5,5,4,Not trusted,4,0.577592593,0.5952777778,4.5,29-44
344070744,Hong Kong SAR,Female,39,Urban,Low,Married,Middle,7,5,7,Not trusted,8,0.351296296,0.5947222222,7,29-44
344071428,Hong Kong SAR,Female,39,Urban,Low,Single,Higher,5,5,3,Trusted,5,0.663935185,0.6227777778,4,29-44
344071059,Hong Kong SAR,Male,39,Urban,Medium,Married,Middle,7,8,7,Trusted,6,0.538240741,0.6641666667,7,29-44
344071888,Hong Kong SAR,Female,39,Urban,Medium,Married,Middle,7,7,7,Not trusted,8,0.308240741,0.3594444444,7,29-44
344071916,Hong Kong SAR,Male,39,Urban,Medium,Single,Higher,7,6,7,Not trusted,6,0.649490741,0.7766666667,7,29-44
344071736,Hong Kong SAR,Female,39,Urban,Medium,Married,Higher,7,7,5,Not trusted,5,0.395833333,0.3461111111,6,29-44
344071362,Hong Kong SAR,Female,39,Urban,Low,Living together as married,Middle,5,5,5,Trusted,3,0.434074074,0.5261111111,5,29-44
344071095,Hong Kong SAR,Male,39,Urban,Medium,Married,Higher,7,8,7,Not trusted,7,0.570231482,0.4422222222,7,29-44
344071079,Hong Kong SAR,Female,39,Urban,Low,Married,Middle,1,3,2,Trusted,7,0.665138889,0.7475,1.5,29-44
344071048,Hong Kong SAR,Female,39,Urban,Medium,Single,Middle,4,4,4,Not trusted,3,0.653564815,0.775,4,29-44
344071406,Hong Kong SAR,Female,39,Urban,Medium,Married,Higher,7,7,8,Trusted,8,0.630694444,0.5125,7.5,29-44
344071919,Hong Kong SAR,Male,39,Urban,Medium,Married,Higher,8,6,5,Trusted,2,0.679722222,0.915,6.5,29-44
344070329,Hong Kong SAR,Female,39,Urban,Medium,Married,Middle,7,7,7,Trusted,8,0.637777778,0.3730555556,7,29-44
344070194,Hong Kong SAR,Female,39,Urban,Medium,Single,Higher,7,7,6,Not trusted,6,0.605092593,0.4425,6.5,29-44
344071898,Hong Kong SAR,Female,39,Urban,Medium,Married,Middle,8,8,10,Not trusted,2,0.545740741,0.6227777778,9,29-44
344071786,Hong Kong SAR,Female,39,Urban,Medium,Single,Higher,8,9,7,Trusted,3,0.749583333,0.6916666667,7.5,29-44
360072577,Indonesia,Male,39,Rural,Low,Married,Lower,3,3,1,Not trusted,7,0.163518519,0.3089166667,2,29-44
360071290,Indonesia,Female,39,Urban,Low,Married,Lower,10,8,9,Not trusted,10,0.40125,0.3038888889,9.5,29-44
360070568,Indonesia,Female,39,Urban,Medium,Married,Middle,5,5,3,Not trusted,10,0.369537037,0.2494444444,4,29-44
360072595,Indonesia,Male,39,Rural,Medium,Married,Middle,8,7,6,Not trusted,10,0.3325,0.0691666667,7,29-44
360072465,Indonesia,Female,39,Rural,High,Married,Middle,9,8,7,Not trusted,10,0.33875,0.1247222222,8,29-44
360071801,Indonesia,Male,39,Rural,Medium,Married,Middle,7,10,5,Not trusted,10,0.348009259,0.0416666667,6,29-44
360073099,Indonesia,Male,39,Urban,Low,Married,Lower,6,10,4,Not trusted,10,0.276944444,0.2347222222,5,29-44
360071109,Indonesia,Female,39,Rural,Medium,Married,Lower,5,3,5,Not trusted,10,0.298333333,0.3736111111,5,29-44
360071808,Indonesia,Female,39,Rural,Low,Married,Lower,8,10,3,Not trusted,10,0.191851852,0.2211111111,5.5,29-44
360071308,Indonesia,Female,39,Urban,Low,Single,Lower,4,6,1,Not trusted,9,0.325416667,0.5825,2.5,29-44
360070371,Indonesia,Female,39,Rural,Medium,Married,Middle,6,8,4,Not trusted,10,0.207083333,0.2897222222,5,29-44
360072914,Indonesia,Female,39,Rural,Low,Married,Middle,8,9,7,Not trusted,10,0.304583333,0.1516666667,7.5,29-44
360071289,Indonesia,Female,39,Urban,Low,Married,Lower,7,8,9,Not trusted,10,0.242777778,0.0691666667,8,29-44
360071205,Indonesia,Male,39,Rural,Medium,Married,Middle,10,8,7,Not trusted,10,0.28375,0.2905555556,8.5,29-44
360071996,Indonesia,Female,39,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.297083333,0.1522222222,10,29-44
360072710,Indonesia,Male,39,Rural,Medium,Married,Middle,8,9,8,Trusted,10,0.385324074,0.3463888889,8,29-44
360072299,Indonesia,Female,39,Rural,Medium,Married,Lower,10,10,3,Not trusted,10,0.499027778,0.4566666667,6.5,29-44
360072749,Indonesia,Female,39,Rural,Low,Married,Lower,10,7,10,Not trusted,10,0.381111111,0.25,10,29-44
360070362,Indonesia,Male,39,Rural,Medium,Married,Higher,7,8,6,Not trusted,10,0.251759259,0.2766666667,6.5,29-44
360071201,Indonesia,Male,39,Rural,Medium,Married,Middle,9,10,9,Not trusted,10,0.464583333,0.2208333333,9,29-44
360070534,Indonesia,Female,39,Rural,Medium,Married,Lower,7,8,7,Trusted,10,0.263611111,0.2483333333,7,29-44
360071180,Indonesia,Male,39,Rural,Low,Widowed,Lower,7,10,7,Not trusted,10,0.200416667,0.3316666667,7,29-44
360070368,Indonesia,Male,39,Rural,Medium,Single,Middle,4,7,6,Trusted,9,0.322407407,0.5680555556,5,29-44
360072682,Indonesia,Male,39,Rural,Medium,Married,Lower,7,8,10,Not trusted,10,0.402083333,0.3446388889,8.5,29-44
360070408,Indonesia,Female,39,Urban,Low,Married,Middle,9,8,4,Not trusted,8,0.383287037,0.4708333333,6.5,29-44
360070645,Indonesia,Female,39,Rural,Medium,Married,Middle,9,10,9,Not trusted,10,0.296666667,0.120125,9,29-44
360070221,Indonesia,Male,39,Rural,Low,Married,Lower,3,3,2,Not trusted,10,0.187083333,0.217,2.5,29-44
360070238,Indonesia,Female,39,Rural,Medium,Married,Middle,7,8,3,Not trusted,10,0.144583333,0.2208333333,5,29-44
360070425,Indonesia,Female,39,Rural,Low,Married,Middle,5,3,5,Not trusted,9,0.419907407,0.4433333333,5,29-44
360070298,Indonesia,Female,39,Urban,Low,Widowed,Higher,4,10,4,Not trusted,10,0.324861111,0.1377777778,4,29-44
458070161,Malaysia,Female,39,Rural,Low,Married,Lower,8,7,8,Not trusted,6,0.450833333,0.4433333333,8,29-44
458070180,Malaysia,Female,39,Rural,Medium,Married,Lower,6,8,5,Trusted,5,0.47125,0.3608333333,5.5,29-44
458070252,Malaysia,Female,39,Rural,Low,Married,Lower,8,9,8,Not trusted,8,0.406435185,0.4291666667,8,29-44
458070356,Malaysia,Male,39,Rural,Low,Married,Lower,10,10,10,Not trusted,9,0.221944444,0.4711111111,10,29-44
458070462,Malaysia,Male,39,Urban,Medium,Married,Higher,8,8,8,Not trusted,10,0.279675926,0.2208333333,8,29-44
458070522,Malaysia,Female,39,Urban,Medium,Single,Higher,7,8,8,Not trusted,10,0.43462963,0.2616666667,7.5,29-44
458070627,Malaysia,Female,39,Urban,Low,Married,Lower,5,5,5,Not trusted,6,0.549259259,0.6777777778,5,29-44
458070689,Malaysia,Female,39,Urban,Low,Married,Lower,9,6,4,Not trusted,8,0.435833333,0.2488888889,6.5,29-44
458070720,Malaysia,Male,39,Urban,Medium,Married,Higher,4,4,6,Not trusted,4,0.435833333,0.5669444444,5,29-44
458070725,Malaysia,Male,39,Urban,Low,Single,Higher,8,7,7,Trusted,10,0.514675926,0.5119444444,7.5,29-44
458070744,Malaysia,Male,39,Urban,Medium,Married,Middle,7,8,6,Not trusted,2,0.575972222,0.8025,6.5,29-44
458070751,Malaysia,Male,39,Urban,Medium,Single,Higher,7,5,5,Not trusted,7,0.34912037,0.4297222222,6,29-44
458070778,Malaysia,Male,39,Urban,Medium,Married,Middle,8,8,7,Not trusted,10,0.161759259,0.0138888889,7.5,29-44
458070792,Malaysia,Male,39,Urban,Medium,Married,Lower,9,9,8,Not trusted,10,0.235277778,0.3041666667,8.5,29-44
458070827,Malaysia,Male,39,Urban,Medium,Married,Middle,4,6,2,Not trusted,10,0.232962963,0.3744444444,3,29-44
458070835,Malaysia,Female,39,Urban,Medium,Married,Lower,10,9,9,Not trusted,10,0.511944444,0.4844444444,9.5,29-44
458070890,Malaysia,Male,39,Urban,Low,Married,Higher,4,3,3,Not trusted,10,0.163796296,0.1375,3.5,29-44
458070915,Malaysia,Female,39,Urban,High,Divorced,Higher,7,6,8,Not trusted,7,0.468240741,0.4425,7.5,29-44
458070937,Malaysia,Female,39,Urban,Medium,Single,Middle,8,9,8,Not trusted,9,0.644166667,0.4988888889,8,29-44
458070947,Malaysia,Male,39,Urban,Medium,Married,Higher,5,5,5,Not trusted,8,0.354166667,0.4002777778,5,29-44
458071011,Malaysia,Male,39,Urban,Medium,Married,Middle,6,7,6,Not trusted,10,0.336712963,0.2213888889,6,29-44
458071040,Malaysia,Male,39,Urban,Medium,Married,Higher,8,8,6,Not trusted,10,0.350462963,0.2905555556,7,29-44
458071055,Malaysia,Female,39,Urban,High,Married,Lower,10,9,10,Trusted,10,0.300092593,0.3055555556,10,29-44
458071071,Malaysia,Male,39,Urban,Medium,Married,Middle,8,7,6,Not trusted,10,0.362453704,0.3325,7,29-44
458071084,Malaysia,Female,39,Urban,High,Married,Higher,6,6,6,Not trusted,7,0.591759259,0.5952777778,6,29-44
458071145,Malaysia,Male,39,Urban,Medium,Married,Higher,10,10,7,Trusted,10,0.33537037,0.0277777778,8.5,29-44
458071173,Malaysia,Female,39,Urban,Low,Single,Lower,7,8,8,Not trusted,10,0.412685185,0.3319444444,7.5,29-44
458071190,Malaysia,Female,39,Urban,Medium,Married,Middle,6,7,5,Trusted,7,0.319166667,0.4983333333,5.5,29-44
458071193,Malaysia,Female,39,Rural,Low,Married,Lower,10,8,9,Not trusted,10,0.551712963,0.3866666667,9.5,29-44
458071203,Malaysia,Female,39,Urban,High,Married,Higher,9,8,9,Not trusted,10,0.621296296,0.4294444444,9,29-44
458071220,Malaysia,Female,39,Urban,Medium,Married,Middle,3,8,2,Not trusted,10,0.291111111,0.2213888889,2.5,29-44
792070230,Turkey,Male,39,Urban,Medium,Married,Lower,10,9,6,Not trusted,10,0.2425,0.1516666667,8,29-44
